+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd85vllfbe9t9gtfis0s | centos-7-gpu-v20231127                                     | centos-7-gpu                                    | f2e82ok98dg4a8ujc01h           | READY  |
| fd85vndse0l49vmfk4vf | bitrix-1c-centos-7-v20241230                               | bitrix                                          | f2e7rr7ag3fb51lcl0a6,          | READY  |
|                      |                                                            |                                                 | f2ecg957bipr76ki3uur           |        |
| fd8601gv3qs6o1hrl21o | almalinux-9-v20240805                                      | almalinux-9                                     | f2ebupk5tn82mkvggohb           | READY  |
| fd8609vdafjvev6k788t | ubuntu-1804-lts-oslogin-v20240311                          | ubuntu-1804-lts-oslogin                         | f2eu7tuv2m4ndrokimip           | READY  |
| fd860hqksceio93f5dl3 | neoflex-neocat-v20221213                                   | neoflex-neocat                                  | f2e7f34vehveajacg2uj,          | READY  |
|                      |                                                            |                                                 | f2e2iftkahobollt78bv           |        |
| fd860hss0rm0117vq5op | container-optimized-image-v20210830                        | container-optimized-image                       | f2e92aadi5nvisku2teb           | READY  |
| fd860nn9d7ib8bqdf4o0 | debian-10-v20211227                                        | debian-10                                       | f2e382hg7eve1l6g1qvp           | READY  |
| fd861besjahbghg5ek3k | ubuntu-16-04-lts-v20230522                                 | ubuntu-1604-lts                                 | f2e1ebb38bt8hp89n3iu           | READY  |
| fd861io8oehvvo1vg56j | ubuntu-20-04-lts-gpu-a100-v20220523                        | ubuntu-2004-lts-a100                            | f2ehp7td4jccpftlgn2s           | READY  |
| fd861l8ckd35g2rrhsfd | debian-11-v20230717                                        | debian-11                                       | f2e9t2dsu8hb0q904d0t           | READY  |
| fd861s4vshkt12tbvld5 | ubuntu-20-04-lts-gpu-a100-v20210924                        | ubuntu-2004-lts-a100                            | f2em6jde9g8lq63p15lm           | READY  |
| fd8624j1km5fs3vlqmq9 | lamp-v20230918                                             | lamp                                            | f2ear7hrvso9pkmaoori,          | READY  |
|                      |                                                            |                                                 | f2e2grif2sjnnjj9jplf           |        |
| fd862bvmr1fe4q1pimtm | ubuntu-18-04-lts-v20220718                                 | ubuntu-1804-lts                                 | f2ehk0tjolgsojkqlgqj           | READY  |
| fd862r498ip1l56m0so5 | gitlab-v20240715                                           | gitlab                                          | f2elkgek77q6t0kcmho0,          | READY  |
|                      |                                                            |                                                 | f2efv1qb83cucakillmk           |        |
| fd862su913jtf7l7jv0n | jenkins-v20221226                                          | jenkins                                         | f2egj0jvbg1125u9uj0q,          | READY  |
|                      |                                                            |                                                 | f2ei49imvsgolpuv2ab1           |        |
| fd862t353l02ob4c8977 | wordpress-v20240311                                        | wordpress                                       | f2eop178qqmrhbk31nq6,          | READY  |
|                      |                                                            |                                                 | f2ev4elp31ih0qk6mgcs           |        |
| fd8633hmo1qnt5gvkbtm | lamp-v20230605                                             | lamp                                            | f2e95l35iaplka8n5497,          | READY  |
|                      |                                                            |                                                 | f2epadl7pae1oieepsi5           |        |
| fd863hnqfpmesiftjeom | centos-7-oslogin-v20240916                                 | centos-7-oslogin                                | f2e6bac029n576rj5naq           | READY  |
| fd8643krsjlongheauaq | centos-7-oslogin-v20240701                                 | centos-7-oslogin                                | f2e7o80t431abn1jl31r           | READY  |
| fd86488otovsrm0cjg5q | gitlab-v20240916                                           | gitlab                                          | f2e41j551l3plka0i1re,          | READY  |
|                      |                                                            |                                                 | f2ei40glhs4lc8bl01nj           |        |
| fd864gbboths76r8gm5f | ubuntu-22-04-lts-v20221214                                 | ubuntu-2204-lts                                 | f2eafokver0c6udimvtc           | READY  |
| fd864ikdu68v61cgmes7 | container-optimized-image-v20240920                        | container-optimized-image                       | f2efoo1g1hgg4bivt65o           | READY  |
| fd864n8b42m65n13hku6 | centos-stream-9-v20240703                                  | centos-stream-9-oslogin                         | f2egl7fca2eq09cai8qc           | READY  |
| fd8651ej9jp9tkmuk2p7 | container-optimized-image-1594633991                       | container-optimized-image                       | f2e1shvps7fh91pg5u20           | READY  |
